,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Area_log,Price_log,loc_updated
989,1500.0,2,2,Furnished,"Godrej South Estate, Okhla",2,24700000,Almost_ready,New_Property,Apartment,7.3132203870903005,17.022313801598205,Okhla
990,976.0,2,2,Furnished,"Godrej South Estate, Okhla",2,24900000,Almost_ready,New_Property,Apartment,6.883462586413093,17.030378361434938,Okhla
991,540.0,2,1,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1,3600000,Ready_to_move,New_Property,Builder_Floor,6.29156913955832,15.096444403426338,Okhla
992,450.0,1,1,Semi-Furnished,"Batla House, Okhla",1,1700000,Ready_to_move,New_Property,Builder_Floor,6.1092475827643655,14.346138809026446,Okhla
993,900.0,2,2,Unfurnished,"Sukhdev Vihar, Okhla",1,11000000,Ready_to_move,Resale,Apartment,6.802394763324312,16.213405830762643,Okhla
994,2500.0,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",2,75000000,Ready_to_move,Resale,Builder_Floor,7.824046010856294,18.132998671500584,Okhla
995,979.5149,2,2,Unfurnished,"Godrej South Estate, Okhla Phase 1",1,24800000,Almost_ready,New_Property,Apartment,6.887057449111674,17.02635421113521,Okhla
996,945.0,2,2,Semi-Furnished,"Godrej South Estate, Okhla Phase 1",1,24900000,Almost_ready,New_Property,Apartment,6.851184927493743,17.030378361434938,Okhla
997,976.0,2,2,Unfurnished,"Godrej South Estate, Okhla Phase 1",2,24900000,Almost_ready,New_Property,Apartment,6.883462586413093,17.030378361434938,Okhla
998,1531.0,2,2,Unfurnished,"Godrej South Estate, Okhla",2,25900000,Almost_ready,New_Property,Apartment,7.333676395657684,17.069753526669768,Okhla
999,1000.0,2,2,Unfurnished,"Sukhdev Vihar, Okhla",2,11700000,Ready_to_move,Resale,Builder_Floor,6.907755278982138,16.275099399767985,Okhla
1000,750.0,3,2,Furnished,"Sukhdev Vihar, Okhla",2,13500000,Ready_to_move,Resale,Apartment,6.620073206530356,16.41820024340866,Okhla
1001,900.0,3,2,Furnished,"Abul Fazal Enclave Part-II, Okhla",1,5500000,Ready_to_move,Resale,Builder_Floor,6.802394763324312,15.520258650202699,Okhla
1002,1512.0,2,2,Unfurnished,"Godrej South Estate, Okhla",1,30000000,Almost_ready,New_Property,Apartment,7.321188556739478,17.216707939626428,Okhla
1003,35.0,3,2,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",2,4950000,Ready_to_move,Resale,Apartment,3.555348061489413,15.414898134544876,Okhla
1004,1500.0,3,2,Semi-Furnished,"Sukhdev Vihar, Okhla",1,16000000,Ready_to_move,Resale,Apartment,7.3132203870903005,16.588099280204055,Okhla
1005,2907.0,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",1,30000000,Ready_to_move,Resale,Apartment,7.9748769005588755,17.216707939626428,Okhla
1006,2210.0,4,3,Semi-Furnished,"Sukhdev Vihar, Okhla",1,41000000,Ready_to_move,Resale,Builder_Floor,7.7007477945117975,17.529082624668582,Okhla
1007,750.0,2,2,Semi-Furnished,"Abul Fazal Enclave Part-II, Okhla",1,3800000,Ready_to_move,Resale,Builder_Floor,6.620073206530356,15.150511624696614,Okhla
1008,2518.7526,4,5,Unfurnished,"Godrej South Estate, Okhla Phase 1",2,68900000,Almost_ready,New_Property,Apartment,7.831519057952526,18.048166735983887,Okhla
1009,588.0,2,2,Unfurnished,"Jamia Nagar, Okhla",2,1800000,Ready_to_move,New_Property,Apartment,6.376726947898628,14.403297222866392,Okhla
1010,540.0,2,1,Unfurnished,"Zakir Nagar, New Friends Colony",2,1500000,Ready_to_move,Resale,Builder_Floor,6.29156913955832,14.220975666072441,Friends Colony
1011,1100.0,3,3,Semi-Furnished,"Sukhdev Vihar, Okhla",2,12500000,Ready_to_move,Resale,Apartment,7.0030654587864625,16.34123920227253,Okhla
1012,550.0,2,1,Semi-Furnished,"Batla House, Okhla",2,1600000,Ready_to_move,Resale,Apartment,6.309918278226516,14.285514187210008,Okhla
1013,750.0,3,2,Semi-Furnished,"Batla House Project, Batla House, Okhla",1,2400000,Ready_to_move,Resale,Builder_Floor,6.620073206530356,14.690979295318177,Okhla
1014,1260.0,3,2,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1,7000000,Ready_to_move,Resale,Builder_Floor,7.138866999945524,15.761420707019589,Okhla
1015,675.0,2,2,Unfurnished,"Abul Fazal Enclave Part-II, Okhla",1,3100000,Ready_to_move,Resale,Builder_Floor,6.51471269087253,14.946912669455376,Okhla
1016,810.0,2,2,Semi-Furnished,"Sukhdev Vihar, Okhla",1,14500000,Ready_to_move,Resale,Apartment,6.697034247666483,16.489659207390805,Okhla
1017,3150.0,4,5,Semi-Furnished,"Sukhdev Vihar, Okhla",3,61500000,Ready_to_move,New_Property,Builder_Floor,8.055157731819678,17.934547732776746,Okhla
1018,2000.0,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",1,27500000,Ready_to_move,Resale,Builder_Floor,7.600902459542082,17.1296965626368,Okhla
1019,1775.0,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,25500000,Almost_ready,New_Property,Apartment,7.4815557019095165,17.054189010128656,Karol Bagh
1020,1135.0,3,3,Furnished,"The Amaryllis, Karol Bagh",2,25000000,Almost_ready,Resale,Apartment,7.034387929915503,17.034386382832476,Karol Bagh
1021,1252.0,2,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,18500000,Almost_ready,New_Property,Apartment,7.132497551660045,16.733281290048552,Karol Bagh
1022,2000.0,4,4,Semi-Furnished,"The Amaryllis, Karol Bagh",1,39700000,Almost_ready,New_Property,Apartment,7.600902459542082,17.49686174565742,Karol Bagh
1023,530.0,4,1,Semi-Furnished,"Dev Nagar, Karol Bagh",1,6800000,Ready_to_move,Resale,Apartment,6.272877006546168,15.732433170146336,Karol Bagh
1024,1332.0,3,2,Semi-Furnished,"Beadon Pura, Karol Bagh How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 148 sqyrd status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished bathroom 2 balcony 3 ownership Freehold Contact Now Enquire Now Auction By Bank",1,6540000,Ready_to_move,Resale,Builder_Floor,7.194436851100335,15.693447723433383,Karol Bagh
1025,1017.0,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,22000000,Ready_to_move,New_Property,Apartment,6.92461239604856,16.90655301132259,Karol Bagh
1026,1775.0,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,25500000,Almost_ready,New_Property,Apartment,7.4815557019095165,17.054189010128656,Karol Bagh
1027,987.0,2,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,17000000,Ready_to_move,New_Property,Apartment,6.894670039433483,16.64872390202049,Karol Bagh
1028,1912.0,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,27500000,Almost_ready,New_Property,Apartment,7.555905093611346,17.1296965626368,Karol Bagh
1029,5236.0,5,5,Unfurnished,"The Amaryllis, Karol Bagh",3,73700000,Almost_ready,New_Property,Apartment,8.56331312702979,18.115513357159568,Karol Bagh
1030,2805.0,4,4,Unfurnished,"The Amaryllis, Karol Bagh",2,52300000,Almost_ready,Resale,Apartment,7.9391588179567965,17.772506929035153,Karol Bagh
1031,1500.0,3,3,Unfurnished,"DDA Mig Flat, Prasad Nagar, Karol Bagh",2,16000000,Ready_to_move,Resale,Apartment,7.3132203870903005,16.588099280204055,Karol Bagh
1032,1280.0,3,3,Furnished,Karol Bagh,2,15000000,Ready_to_move,Resale,Builder_Floor,7.154615356913662,16.523560759066484,Karol Bagh
1033,1775.0,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,25500000,Almost_ready,New_Property,Apartment,7.4815557019095165,17.054189010128656,Karol Bagh
1034,675.0,2,2,Semi-Furnished,Karol Bagh,1,10000000,Ready_to_move,Resale,Builder_Floor,6.51471269087253,16.11809565095832,Karol Bagh
1035,576.0,2,2,Unfurnished,"Prasad Nagar, Karol Bagh",1,5000000,Ready_to_move,Resale,Apartment,6.356107660695892,15.424948470398377,Karol Bagh
1036,1206.0,3,3,Semi-Furnished,Karol Bagh,1,20000000,Ready_to_move,Resale,Builder_Floor,7.09506437728713,16.811242831518268,Karol Bagh
1037,1143.0,2,2,Unfurnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1,16000000,Ready_to_move,Resale,Apartment,7.041411663794809,16.588099280204055,Karol Bagh
1038,345.0,1,1,Semi-Furnished,Karol Bagh,1,5500000,Ready_to_move,Resale,Builder_Floor,5.843544417031361,15.520258650202699,Karol Bagh
1039,720.0,2,1,Semi-Furnished,"Dev Nagar, Karol Bagh",1,7000000,Ready_to_move,Resale,Builder_Floor,6.579251212010101,15.761420707019589,Karol Bagh
1040,468.0,2,2,Unfurnished,Karol Bagh,1,4100000,Ready_to_move,Resale,Builder_Floor,6.148468295917647,15.226497531674536,Karol Bagh
1041,1600.0,3,3,Semi-Furnished,"Karol Bagh carpet area 1600 sqft status Ready to Move floor 3 out of 3 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Near to Karol Bagh Metro station...................................... Its a very peaceful location ....................................................................................................................... read more Contact Agent View Phone No. Share Feedback Agent S R B Properties",1,24000000,Ready_to_move,New_Property,Builder_Floor,7.377758908227872,16.99356438831222,Karol Bagh
1042,950.0,2,2,Furnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1,12500000,Ready_to_move,Resale,Apartment,6.856461984594588,16.34123920227253,Karol Bagh
1043,535.0,2,1,Furnished,"Dev Nagar, Karol Bagh",1,3900000,Ready_to_move,New_Property,Apartment,6.282266746896006,15.176487111099876,Karol Bagh
1044,1200.0,3,2,Semi-Furnished,Karol Bagh,1,14500000,Ready_to_move,Resale,Builder_Floor,7.090076835776093,16.489659207390805,Karol Bagh
1045,1501.0,3,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,20000000,Almost_ready,Resale,Apartment,7.313886831633463,16.811242831518268,Karol Bagh
1046,1135.0,3,3,Furnished,"The Amaryllis, Karol Bagh",2,24500000,Almost_ready,Resale,Apartment,7.034387929915503,17.014183675514957,Karol Bagh
1047,1200.0,3,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,20900000,Almost_ready,Resale,Apartment,7.090076835776093,16.855259716935038,Karol Bagh
1048,2200.0,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,43100000,Ready_to_move,New_Property,Apartment,7.696212639346408,17.579033555073973,Karol Bagh
1049,1240.0,3,3,Unfurnished,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1,18000000,Ready_to_move,Resale,Apartment,7.122866658599082,16.70588231586044,Kirti Nagar
1050,3002.0,4,5,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,50000000,Ready_to_move,Resale,Apartment,8.007034012193406,17.727533563392424,Kirti Nagar
1051,1350.0,3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",1,18500000,Ready_to_move,Resale,Apartment,7.2078598714324755,16.733281290048552,Kirti Nagar
1052,2300.0,4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",3,46500000,Ready_to_move,New_Property,Apartment,7.7406644019172415,17.654962870557586,Kirti Nagar
1053,1429.0,3,3,Unfurnished,"New Moti Nagar, Kirti Nagar",2,17500000,Ready_to_move,Resale,Apartment,7.264730177929867,16.67771143889374,Kirti Nagar
1054,2430.0,4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,42500000,Ready_to_move,Resale,Apartment,7.795646536334593,17.565014633894645,Kirti Nagar
1055,1450.0,3,3,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,15500000,Ready_to_move,New_Property,Apartment,7.279318835414621,16.556350581889475,Kirti Nagar
1056,1250.0,2,2,Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,15000000,Ready_to_move,Resale,Apartment,7.1308988302963465,16.523560759066484,Kirti Nagar
1057,2800.0,4,4,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,40000000,Ready_to_move,Resale,Apartment,7.937374696163295,17.50439001207821,Kirti Nagar
1058,1646.0,3,3,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,20000000,Ready_to_move,Resale,Apartment,7.406103381237014,16.811242831518268,Kirti Nagar
1059,900.0,2,2,Semi-Furnished,"New Moti Nagar, Kirti Nagar",1,6700000,Ready_to_move,Resale,Apartment,6.802394763324312,15.717618084361195,Kirti Nagar
1060,1250.0,3,2,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,16000000,Ready_to_move,Resale,Apartment,7.1308988302963465,16.588099280204055,Kirti Nagar
1061,900.0,3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",1,8000000,Ready_to_move,Resale,Builder_Floor,6.802394763324312,15.89495209964411,Kirti Nagar
1062,1590.0,3,2,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,25000000,Ready_to_move,New_Property,Apartment,7.371489295214277,17.034386382832476,Kirti Nagar
1063,990.0,3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",2,25000000,Ready_to_move,Resale,Apartment,6.8977049431286375,17.034386382832476,Kirti Nagar
1064,2282.0,4,5,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,37500000,Ready_to_move,Resale,Apartment,7.732807530422021,17.43985149094064,Kirti Nagar
1065,1260.0,3,3,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,25000000,Ready_to_move,Resale,Apartment,7.138866999945524,17.034386382832476,Kirti Nagar
1066,1457.0,3,3,Unfurnished,"New Moti Nagar, Kirti Nagar",1,23000000,Ready_to_move,Resale,Apartment,7.284134806195206,16.951004773893427,Kirti Nagar
1067,1400.0,3,2,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,17500000,Ready_to_move,Resale,Apartment,7.244227515603349,16.67771143889374,Kirti Nagar
1068,2175.0,4,4,Unfurnished,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1,44000000,Ready_to_move,Resale,Apartment,7.684783943522785,17.599700191882533,Kirti Nagar
1069,1450.0,3,3,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,15000000,Ready_to_move,New_Property,Apartment,7.279318835414621,16.523560759066484,Kirti Nagar
1070,2800.0,4,5,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,42500000,Ready_to_move,Resale,Apartment,7.937374696163295,17.565014633894645,Kirti Nagar
1071,861.112,2,2,Furnished,"New Moti Nagar, Kirti Nagar",2,5000000,Ready_to_move,Resale,Builder_Floor,6.758224577268705,15.424948470398377,Kirti Nagar
1072,2282.0,4,5,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,38000000,Ready_to_move,Resale,Apartment,7.732807530422021,17.45309671769066,Kirti Nagar
1073,1753.0,3,3,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,19000000,Ready_to_move,Resale,Apartment,7.4690838849212335,16.759949537130716,Kirti Nagar
1074,2659.0,4,5,Unfurnished,"New Moti Nagar, Kirti Nagar",3,43500000,Ready_to_move,Resale,Apartment,7.885705391243019,17.588271496058912,Kirti Nagar
1075,1550.0,3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",3,19500000,Ready_to_move,Resale,Apartment,7.346010209913294,16.785925023533974,Kirti Nagar
1076,1470.0,3,2,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,14200000,Ready_to_move,New_Property,Apartment,7.293017679772782,16.46875252257149,Kirti Nagar
1077,702.0,3,2,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,14200000,Ready_to_move,Resale,Apartment,6.553933404025811,16.46875252257149,Kirti Nagar
1078,1138.0,2,2,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,13500000,Ready_to_move,New_Property,Apartment,7.037027614686277,16.41820024340866,Kirti Nagar
1079,1600.0,3,3,Semi-Furnished,Sheikh Sarai Phase 1,2,21000000,Ready_to_move,New_Property,Builder_Floor,7.377758908227872,16.860032995687696,Other
1080,1600.0,3,3,Semi-Furnished,Sheikh Sarai Phase 1,1,22500000,Ready_to_move,Resale,Builder_Floor,7.377758908227872,16.929025867174648,Other
1081,1250.0,2,4,Semi-Furnished,Sheikh Sarai,1,19000000,Ready_to_move,Resale,Builder_Floor,7.1308988302963465,16.759949537130716,Other
1082,810.0,3,2,Semi-Furnished,Sheikh Sarai Phase 2,1,7500000,Ready_to_move,Resale,Builder_Floor,6.697034247666483,15.830413578506539,Other
1083,585.0,2,2,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1,4000000,Ready_to_move,Resale,Builder_Floor,6.371611847231858,15.201804919084164,Other
1084,1700.0,3,3,Unfurnished,"Savitri Nagar Village, Sheikh Sarai",2,8000000,Ready_to_move,Resale,Builder_Floor,7.438383530044308,15.89495209964411,Other
1085,1800.0,3,4,Semi-Furnished,Sheikh Sarai Phase 1,2,19000000,Ready_to_move,Resale,Apartment,7.495541943884256,16.759949537130716,Other
1086,600.0,1,1,Unfurnished,Sheikh Sarai Phase 2,2,7000000,Ready_to_move,New_Property,Apartment,6.396929655216146,15.761420707019589,Other
1087,1250.0,3,3,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1,5800000,Ready_to_move,New_Property,Builder_Floor,7.1308988302963465,15.573368475516649,Other
1088,600.0,3,2,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1,8000000,Ready_to_move,Resale,Builder_Floor,6.396929655216146,15.89495209964411,Other
1089,1600.0,3,4,Unfurnished,Sheikh Sarai Phase 1,1,18800000,Ready_to_move,Resale,Apartment,7.377758908227872,16.749367427800177,Other
1090,1100.0,3,2,Semi-Furnished,"Panchsheel Vihar, Sheikh Sarai",1,6000000,Ready_to_move,New_Property,Builder_Floor,7.0030654587864625,15.60727002719233,Other
1091,450.0,1,1,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1,2200000,Ready_to_move,New_Property,Apartment,6.1092475827643655,14.603967918328545,Other
1092,855.0,3,2,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1,6500000,Ready_to_move,Resale,Builder_Floor,6.751101468936759,15.687312734865866,Other
1093,1291.668,3,2,Unfurnished,Sheikh Sarai Phase 1,1,23500000,Ready_to_move,Resale,Apartment,7.163689685376871,16.972510979114386,Other
1094,1300.0,2,2,Semi-Furnished,Sheikh Sarai Phase 1,2,16000000,Ready_to_move,Resale,Apartment,7.170119543449628,16.588099280204055,Other
1095,1350.0,3,3,Unfurnished,Sheikh Sarai Phase 1,2,20000000,Ready_to_move,Resale,Apartment,7.2078598714324755,16.811242831518268,Other
1096,900.0,2,2,Unfurnished,Sheikh Sarai Phase 1,2,5500000,Ready_to_move,New_Property,Builder_Floor,6.802394763324312,15.520258650202699,Other
1097,850.0,2,2,Semi-Furnished,Sheikh Sarai Phase 1,1,13500000,Ready_to_move,Resale,Apartment,6.745236349484363,16.41820024340866,Other
1098,1650.0,3,3,Semi-Furnished,Sheikh Sarai Phase 1,1,22500000,Ready_to_move,Resale,Builder_Floor,7.408530566894625,16.929025867174648,Other
1099,650.0,2,2,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1,3800000,Ready_to_move,Resale,Apartment,6.476972362889682,15.150511624696614,Other
1100,630.0,2,2,Semi-Furnished,"Apna Apartments, Savitri Nagar Village, Sheikh Sarai",1,4600000,Ready_to_move,Resale,Builder_Floor,6.4457198193855785,15.341566861459324,Other
1101,1250.0,2,1,Semi-Furnished,Sheikh Sarai Phase 1,2,17500000,Ready_to_move,Resale,Apartment,7.1308988302963465,16.67771143889374,Other
1102,1800.0,4,3,Furnished,"Panchsheel Vihar, Sheikh Sarai",2,5500000,Ready_to_move,New_Property,Builder_Floor,7.495541943884256,15.520258650202699,Other
1103,1500.0,3,3,Semi-Furnished,Sheikh Sarai Phase 1,2,22500000,Ready_to_move,Resale,Builder_Floor,7.3132203870903005,16.929025867174648,Other
1104,1100.0,2,2,Semi-Furnished,Sheikh Sarai Phase 1,1,12500000,Ready_to_move,Resale,Apartment,7.0030654587864625,16.34123920227253,Other
1105,1400.0,3,2,Semi-Furnished,Sheikh Sarai Phase 1,2,19000000,Ready_to_move,Resale,Apartment,7.244227515603349,16.759949537130716,Other
1106,1300.0,2,2,Semi-Furnished,Sheikh Sarai Phase 1,2,15500000,Ready_to_move,Resale,Apartment,7.170119543449628,16.556350581889475,Other
1107,1100.0,2,2,Semi-Furnished,Sheikh Sarai Phase 1,2,13500000,Ready_to_move,Resale,Apartment,7.0030654587864625,16.41820024340866,Other
1108,1600.0,3,3,Semi-Furnished,Sheikh Sarai Phase 1,2,21000000,Ready_to_move,Resale,Apartment,7.377758908227872,16.860032995687696,Other
1109,2250.0,4,4,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh West",2,50000000,Ready_to_move,New_Property,Builder_Floor,7.718685495198466,17.727533563392424,Punjabi Bagh
1110,2592.0,4,3,Unfurnished,Punjabi Bagh,2,42500000,Ready_to_move,Resale,Builder_Floor,7.860185057472164,17.565014633894645,Punjabi Bagh
1111,1800.0,4,4,Unfurnished,Punjabi Bagh West,2,45500000,Almost_ready,New_Property,Builder_Floor,7.495541943884256,17.633222883921174,Punjabi Bagh
1112,1700.0,3,3,Semi-Furnished,Punjabi Bagh,2,23000000,Ready_to_move,Resale,Builder_Floor,7.438383530044308,16.951004773893427,Punjabi Bagh
1113,1640.0,3,3,Unfurnished,Punjabi Bagh West,1,12000000,Ready_to_move,Resale,Apartment,7.402451520818245,16.300417207752275,Punjabi Bagh
1114,2572.0,3,3,Furnished,Punjabi Bagh West,4,35000000,Ready_to_move,Resale,Apartment,7.85243908535751,17.37085861945369,Punjabi Bagh
1115,2100.0,3,3,Semi-Furnished,"Punjabi Bagh Enclave, Shivaji Park, Punjabi Bagh",1,25000000,Ready_to_move,Resale,Builder_Floor,7.6496926237115135,17.034386382832476,Punjabi Bagh
1116,1620.0,3,3,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1,29000000,Ready_to_move,New_Property,Builder_Floor,7.390181428226429,17.182806387950748,Punjabi Bagh
1117,2500.0,4,4,Semi-Furnished,Punjabi Bagh West,2,80000000,Ready_to_move,New_Property,Builder_Floor,7.824046010856294,18.197537192638155,Punjabi Bagh
1118,2250.0,3,3,Semi-Furnished,Punjabi Bagh West,2,20500000,Ready_to_move,Resale,Apartment,7.718685495198466,16.835935444108635,Punjabi Bagh
1119,2445.0,4,4,Semi-Furnished,"DLF Capitals Phase III, Shivaji Park, Punjabi Bagh",1,52500000,Ready_to_move,Resale,Apartment,7.801800401908972,17.776323727561852,Punjabi Bagh
1120,2250.0,4,4,Unfurnished,Punjabi Bagh,2,37500000,Ready_to_move,New_Property,Builder_Floor,7.718685495198466,17.43985149094064,Punjabi Bagh
1121,800.0,2,2,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh West",2,7500000,Ready_to_move,Resale,Apartment,6.684611727667928,15.830413578506539,Punjabi Bagh
1122,1450.0,3,3,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh",2,32500000,Ready_to_move,Resale,Builder_Floor,7.279318835414621,17.296750647299966,Punjabi Bagh
1123,1440.0,3,3,Unfurnished,"Punjabi Bagh Extension, Punjabi Bagh",2,24500000,Ready_to_move,Resale,Builder_Floor,7.2723983925700475,17.014183675514957,Punjabi Bagh
1124,5220.0,5,5,Unfurnished,Punjabi Bagh West,2,65000000,Ready_to_move,Resale,Builder_Floor,8.560252680876685,17.98989782785991,Punjabi Bagh
1125,1800.0,3,3,Semi-Furnished,Punjabi Bagh,2,27500000,Ready_to_move,New_Property,Builder_Floor,7.495541943884256,17.1296965626368,Punjabi Bagh
1126,4455.0,5,5,Semi-Furnished,Punjabi Bagh West,1,115000000,Almost_ready,New_Property,Builder_Floor,8.40178233990491,18.560442686327523,Punjabi Bagh
1127,195.0,3,3,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1,28000000,Almost_ready,New_Property,Builder_Floor,5.272999558563747,17.147715068139483,Punjabi Bagh
1128,807.2925,2,1,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1,8000000,Ready_to_move,Resale,Builder_Floor,6.693686056131134,15.89495209964411,Punjabi Bagh
1129,3500.0,4,4,Furnished,Punjabi Bagh West,3,75100000,Ready_to_move,New_Property,Builder_Floor,8.160518247477505,18.13433111673436,Punjabi Bagh
1130,1000.0,2,2,Semi-Furnished,"Punjabi Bagh Enclave, Madipur, Punjabi Bagh",1,7800000,Ready_to_move,Resale,Apartment,6.907755278982138,15.86963429165982,Punjabi Bagh
1131,900.0,2,2,Semi-Furnished,"Bhagwan Das Nagar, Punjabi Bagh",1,15000000,Ready_to_move,Resale,Builder_Floor,6.802394763324312,16.523560759066484,Punjabi Bagh
1132,1800.0,3,3,Furnished,Punjabi Bagh East,1,27500000,Ready_to_move,Resale,Builder_Floor,7.495541943884256,17.1296965626368,Punjabi Bagh
1133,17010.0,3,3,Semi-Furnished,Punjabi Bagh West,2,25000000,Ready_to_move,Resale,Builder_Floor,9.74155668538991,17.034386382832476,Punjabi Bagh
1134,2340.0,4,4,Semi-Furnished,Punjabi Bagh East,1,26000000,Ready_to_move,Resale,Builder_Floor,7.757906208351747,17.073607095985757,Punjabi Bagh
1135,1350.0,3,3,Unfurnished,Punjabi Bagh East,1,23500000,Ready_to_move,Resale,Apartment,7.2078598714324755,16.972510979114386,Punjabi Bagh
1136,464.0,3,1,Unfurnished,"Bhagwan Das Nagar, Punjabi Bagh",1,4200000,Ready_to_move,Resale,Builder_Floor,6.139884552226255,15.250595083253597,Punjabi Bagh
1137,954.0,2,2,Unfurnished,Punjabi Bagh East,1,10000000,Ready_to_move,Resale,Builder_Floor,6.860663671448287,16.11809565095832,Punjabi Bagh
1138,1155.0,2,2,Semi-Furnished,"Pal Mohan Apartments, Punjabi Bagh",1,18500000,Ready_to_move,Resale,Builder_Floor,7.051855622955893,16.733281290048552,Punjabi Bagh
1139,700.0,2,2,Unfurnished,Alaknanda,0,16500000,Ready_to_move,Resale,Apartment,6.551080335043403,16.61887093887081,Alaknanda
1140,980.0,2,2,Semi-Furnished,"Shivalik Apartments, Alaknanda",2,13800000,Ready_to_move,Resale,Apartment,6.887552571664617,16.440179150127435,Alaknanda
1141,1350.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,21000000,Ready_to_move,Resale,Apartment,7.2078598714324755,16.860032995687696,Alaknanda
1142,1800.0,3,3,Semi-Furnished,"Gangotri Enclave, Alaknanda",2,22500000,Ready_to_move,Resale,Apartment,7.495541943884256,16.929025867174648,Alaknanda
1143,968.751,2,2,Semi-Furnished,"Aravali Apartments, Alaknanda",2,15000000,Ready_to_move,Resale,Apartment,6.876007612925088,16.523560759066484,Alaknanda
1144,1250.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,20000000,Ready_to_move,New_Property,Apartment,7.1308988302963465,16.811242831518268,Alaknanda
1145,1800.0,3,3,Furnished,"Aravali Apartments, Alaknanda",2,20000000,Ready_to_move,New_Property,Apartment,7.495541943884256,16.811242831518268,Alaknanda
1146,1400.0,3,2,Semi-Furnished,"Shivalik Apartments, Alaknanda",2,26000000,Ready_to_move,Resale,Builder_Floor,7.244227515603349,17.073607095985757,Alaknanda
